product_id,detail_url,title,price,category,competitor,productnummer,merk,zoeknummer,Energielabel,Materiaal,Hoogte,Kleur,Breedte,Woonstijlen,Snoerloos,Lengte,Fitting,Diameter,Producttype,Serie,Voeding,Vermogen,Geschikt voor,Geschikt voor buiten,Geschikt voor binnen,Uitschuifbaar,In hoogte verstelbaar,Dimbaar,Exclusief,Korting,Vorm,Gewicht,Diepte,Inclusief,Voor wie,Aantal,Inclusief stekker,Designer,Leeftijd,Type Lichtbron,Inclusief Fitting,Inclusief Plafondkap,Garantie,Verstelbaar,Snoer,Snoerlengte,Inclusief Snoer,Gemonteerd,Draadloos,Onderhoudsgevoelig,Vorstbestendig,Waterbestendig,Vaatwasserbestendig,Elektrisch,Woonstijlen1,Weergave,Inhoud,Batterijen Inclusief,Lichtbron Inclusief,Inclusief Lichtbron,Draagkracht,Waterdichtheid,Weerbestendig,Zitdiepte,Zithoogte,Armhoogte,Armleuningbreedte,Armleuning,Hoogte Rugleuning,Vulling Materiaal,Soort Stof,Hoogte Armleuning,Armbreedte,Geimpregneerd,Geiimpregneerd,Inclusief binnenkussen,Zitcomfort,Kleur wijzerplaat,Zitbreedte,Armleuning Hoogte,Inclusief Kussens,Afneembaar,Wasinstructie,Woonstijl,Branders,Soort activiteit,Collectie,Onderstel,Vervaardigd in,Zithoogte ,Dessin,Laagpolig of hoogpolig,Digitaal verzonden,Geschikt als speelkleed,Aantal fotovakjes
374589,https://www.vtwonen.nl/shop/vestbjerg-ilva-eetkamerstoel-oud-roze,Vestbjerg Ilva Eetkamerstoel - Oud roze,"149,00",dining_chairs,vtonen,224421,Vestbjerg,214421,,Stof,83 cm,Roze,57 cm,,,,,,Eetkamerstoel,,,,,,,,,,,,,9 kg,59 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374588,https://www.vtwonen.nl/shop/vestbjerg-bodil-fauteuil-oud-roze,Vestbjerg Bodil Fauteuil Velours - Oud roze,"198,00",dining_chairs,vtonen,224422,Vestbjerg,214422,,Stof,83 cm,Roze,74 cm,,,,,,Fauteuil,,,,,,,,,,,,,"16,5 kg",73 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374585,https://www.vtwonen.nl/shop/vestbjerg-bodil-fauteuil-donkerblauw,Vestbjerg Bodil Fauteuil - Donkerblauw,"198,00",dining_chairs,vtonen,224425,Vestbjerg,214425,,Stof,83 cm,Blauw,74 cm,,,,,,Fauteuil,,,,,,,,,,,,,"16,5 kg",73 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374329,https://www.vtwonen.nl/shop/dutchbone-melonie-stoel-viscose-staal-54-x-81-5-cm-zand,"Dutchbone Melonie Stoel Viscose/Staal 54 x 81,5 cm - Zand","179,00",dining_chairs,vtonen,223664,Dutchbone,213664,,Viscose,"81,5 cm",Beige,51 cm,Industrieel,,54 cm,,,,brute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110 kg,,,40 cm,49 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374328,https://www.vtwonen.nl/shop/dutchbone-melonie-stoel-viscose-staal-54-x-81-5-cm-groen,"Dutchbone Melonie Stoel Viscose/Staal 54 x 81,5 cm - Groen","179,00",dining_chairs,vtonen,223665,Dutchbone,213665,,Viscose,"81,5 cm",Groen,51 cm,Industrieel,,54 cm,,,,brute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110 kg,,,40 cm,49 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373867,https://www.vtwonen.nl/shop/riviera-maison-la-brera-eetkamerstoel-velvet-polyester-metaal-60-x-86-cm-seaweed,Rivièra Maison La Brera Eetkamerstoel Velvet Polyester/Metaal 60 x 86 cm - Seaweed,"279,00",dining_chairs,vtonen,214082,Rivièra Maison,204082,,Polyester,86 cm,Groen,46 cm,,,,,,,,,,,,,,,,,,,,60 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330617,https://www.vtwonen.nl/shop/hay-j77-stoel-fdb-black,Hay J77 Stoel FDB - Black,"152,10",dining_chairs,vtonen,218151,Hay,208151,,Hout,79 cm,Zwart,43 cm,,,,,,,,,,,,,,,,,,,,43 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298561,https://www.vtwonen.nl/shop/lene-bjerre-netta-retro-stoel-staal-82-x-89-cm,Lene Bjerre Netta Retro Stoel Staal - 82 x 89 cm,"229,00",dining_chairs,vtonen,219251,Lene Bjerre,209251,,Metaal,68 cm,Zwart,82 cm,,,89 cm,,,,,,,,,,,,,,,,"5,8 kg",,,,,,,,,,,,,,,,,,,,nee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298560,https://www.vtwonen.nl/shop/lene-bjerre-netta-retro-stoel-staal-donkergrijs-45-x-85-cm,Lene Bjerre Netta Retro Stoel Staal Donkergrijs - 45 x 85 cm,"135,00",dining_chairs,vtonen,219252,Lene Bjerre,209252,,Metaal,45 cm,Zwart,55 cm,,,85 cm,,,,,,,,,,,,,,,,"4,2 Kg",,,,,,,,,,,,,,,,,,,,nee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248257,https://www.vtwonen.nl/shop/zuiver-doulton-loungestoel-polyester-hout-84-5-x-57-cm-vintage-bruin,"Zuiver Doulton Loungestoel Polyester/Hout 84,5 x 78,5 cm - Vintage Bruin","479,00",dining_chairs,vtonen,220869,Zuiver,210869,,Polyester,"78,5 cm",Bruin,"80,5 cm",Basic,,"84,5 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100 kg,,,51 cm,42 cm,57 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248256,https://www.vtwonen.nl/shop/zuiver-nikki-loungestoel-pu-leer-hout-75-x-79-cm-zwart,Zuiver Nikki Loungestoel PU-Leer/Hout 75 x 79 cm -  Zwart,"489,00",dining_chairs,vtonen,220870,Zuiver,210870,,PU-leer,78 cm,Zwart,79 cm,Basic,,75 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100 kg,,,"50,5 cm",42 cm,"55,5 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248255,https://www.vtwonen.nl/shop/zuiver-nikki-loungestoel-pu-leer-hout-75-x-79-cm-bruin,Zuiver Nikki Loungestoel PU-Leer/Hout 75 x 79 cm - Bruin,"489,00",dining_chairs,vtonen,220871,Zuiver,210871,,PU-leer,78 cm,Bruin,79 cm,Basic,,75 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100 kg,,,"50,5 cm",42 cm,"55,5 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248252,https://www.vtwonen.nl/shop/vestbjerg-lester-stoel-polyester-hout-55-x-80-5-cm-lichtgrijs,"Vestbjerg Lester Stoel Polyester/Hout 55 x 80,5 cm - Lichtgrijs","109,50",dining_chairs,vtonen,220874,Vestbjerg,210874,,Polyester,"80,5 cm",Grijs,50 cm,Basic,,55 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120 kg,,,"44,5 cm",46 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248251,https://www.vtwonen.nl/shop/vestbjerg-lester-stoel-polyester-hout-55-x-80-5-cm-antraciet,"Vestbjerg Lester Stoel Polyester/Hout 55 x 80,5 cm - Antraciet","109,50",dining_chairs,vtonen,220875,Vestbjerg,210875,,Polyester,"80,5 cm",grgijs,50 cm,Basic,,55 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120 kg,,,"44,5 cm",46 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248248,https://www.vtwonen.nl/shop/dutchbone-barbara-stoel-polyester-hout-59-x-85-5-cm-grijs,"Dutchbone Barbara Stoel Polyester/Hout 59 x 85,5 cm - Grijs","149,50",dining_chairs,vtonen,220878,Dutchbone,210878,,Polyester,"85,5 cm",Grijs,51 cm,Basic,,59 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120 kg,,,44 cm,50 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248247,https://www.vtwonen.nl/shop/dutchbone-barbara-stoel-polyester-hout-59-x-85-5-cm-oranje,"Dutchbone Barbara Stoel Polyester/Hout 59 x 85,5 cm - Oranje","149,50",dining_chairs,vtonen,220879,Dutchbone,210879,,Polyester,"85,5 cm",Oranje,51 cm,Basic,,59 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120 kg,,,44 cm,50 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248245,https://www.vtwonen.nl/shop/dutchbone-barbara-stoel-polyester-hout-59-x-85-5-cm-camel,"Dutchbone Barbara Stoel Polyester/Hout 59 x 85,5 cm - Camel","149,50",dining_chairs,vtonen,220881,Dutchbone,210881,,Polyester,"85,5 cm",Bruin,51 cm,Basic,,59 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120 kg,,,44 cm,50 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248238,https://www.vtwonen.nl/shop/dutchbone-franky-stoel-velvet-staal-56-x-83-cm-oudroze,Dutchbone Franky Stoel Velvet/Staal 56 x 83 cm - Oudroze,"198,00",dining_chairs,vtonen,220888,Dutchbone,210888,,Velours,83 cm,Roze,46 cm,Basic,,56 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100 kg,,,42 cm,48 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248237,https://www.vtwonen.nl/shop/dutchbone-franky-stoel-velvet-staal-56-x-83-cm-grijs,Dutchbone Franky Stoel Velvet/Staal 56 x 83 cm - Grijs,"198,00",dining_chairs,vtonen,220889,Dutchbone,210889,,Velours,83 cm,Grijs,46 cm,Basic,,56 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100 kg,,,42 cm,48 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248236,https://www.vtwonen.nl/shop/dutchbone-franky-stoel-velvet-staal-56-x-83-cm-petrol,Dutchbone Franky Stoel Velvet/Staal 56 x 83 cm - Petrol,"198,00",dining_chairs,vtonen,220890,Dutchbone,210890,,Velours,83 cm,Groen,46 cm,Basic,,56 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100 kg,,,42 cm,48 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248235,https://www.vtwonen.nl/shop/dutchbone-franky-stoel-velvet-staal-56-x-83-cm-oranje,Dutchbone Franky Stoel Velvet/Staal 56 x 83 cm - Oranje,"198,00",dining_chairs,vtonen,220891,Dutchbone,210891,,Velours,83 cm,Oranje,46 cm,Basic,,56 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100 kg,,,42 cm,48 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237682,https://www.vtwonen.nl/shop/so-true-by-troubadour-monti-eetkamerstoel-zwart,So True by Troubadour Monti Eetkamerstoel - Zwart,"129,00",dining_chairs,vtonen,221162,So True by Troubadour,211162,,Stof,68,Zwart,43,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237681,https://www.vtwonen.nl/shop/so-true-by-troubadour-monti-eetkamerstoel-antraciet,So True by Troubadour Monti Eetkamerstoel - Antraciet,"129,00",dining_chairs,vtonen,221163,So True by Troubadour,211163,,Stof,68,Antraciet,43,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237680,https://www.vtwonen.nl/shop/so-true-by-troubadour-monti-eetkamerstoel-grijs,So True by Troubadour Monti Eetkamerstoel - Grijs,"129,00",dining_chairs,vtonen,221164,So True by Troubadour,211164,,Stof,68,Grijs,43,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237231,https://www.vtwonen.nl/shop/braxton-roosevelt-eetkamerstoel-polypropylene-hout-wit,Braxton Roosevelt Eetkamerstoel Polypropylene/Hout - Wit,"115,00",dining_chairs,vtonen,219325,Braxton,209325,,Hout,,Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landelijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237230,https://www.vtwonen.nl/shop/braxton-roosevelt-eetkamerstoel-polypropylene-hout-groen,Braxton Roosevelt Eetkamerstoel Polypropylene/Hout - Groen,"115,00",dining_chairs,vtonen,219326,Braxton,209326,,Hout,,Groen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landelijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237228,https://www.vtwonen.nl/shop/braxton-daley-eetkamerstoel-metaal-teakhout-88-cm-zwart,Braxton Daley Eetkamerstoel Metaal/Teakhout 88 cm - Zwart,"134,99",dining_chairs,vtonen,219328,Braxton,209328,,Hout,,Zwart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landelijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236996,https://www.vtwonen.nl/shop/dyyk-busc-cricket-66-graphite-zwart,Dyyk Busc Cricket 66 graphite - zwart,"205,00",dining_chairs,vtonen,219762,Dyyk,209762,,cricket,84cm,graphite,61cm,,,54cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236992,https://www.vtwonen.nl/shop/dyyk-kompaan-twilight-donkerbruin-unit-lichtgrijs-met-arm,"Dyyk Kompaan Alahambra Olive, met arm","480,00",dining_chairs,vtonen,219773,Dyyk,209773,,alahambra,87cm,olive,57cm,,,46cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236931,https://www.vtwonen.nl/shop/laforma-boomer-tuinstoel-metaal-beige,Kave Home Ellen Tuinstoel Metaal - Beige,"76,50",dining_chairs,vtonen,219959,Kave Home,209959,,Metaal,108 cm,Beige,66 cm,Basic,,,,,tuinstoel,,,,,,,,,,,,,,60 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236930,https://www.vtwonen.nl/shop/laforma-boomer-tuinstoel-metaal-grijs,Kave Home Ellen Tuinstoel Metaal - Grijs,"76,50",dining_chairs,vtonen,219960,Kave Home,209960,,Metaal,108 cm,Grijs,66 cm,Basic,,,,,tuinstoel,,,,,,,,,,,,,,60 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236924,https://www.vtwonen.nl/shop/laforma-meggie-stoel-metaal-beige,Kave Home Brianne Stoel Metaal - Beige,"122,00",dining_chairs,vtonen,219966,Kave Home,209966,,Metaal,102 cm,Beige,77 cm,Basic,,,,,Stoel,,,,,,,,,,,,,,61 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227381,https://www.vtwonen.nl/shop/dyyk-barth-taft-67-stoel-zwart-antraciet,Dyyk Barth Taft 67 antraciet - zwart,"205,00",dining_chairs,vtonen,219760,Dyyk,209760,,taft,84cm,Antraciet,61cm,,,54cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227376,https://www.vtwonen.nl/shop/dyyk-kuif-eetkamerstoel-blauw,Dyyk Kuif blauw,"205,00",dining_chairs,vtonen,219769,Dyyk,209769,,,84cm,Blauw,48cm,,,60cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227374,https://www.vtwonen.nl/shop/dyyk-kuif-eetkamerstoel-mosterd,Dyyk Kuif mosterd,"205,00",dining_chairs,vtonen,219771,Dyyk,209771,,,84cm,Mosterd,48cm,,,60cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227243,https://www.vtwonen.nl/shop/leitmotiv-dazzle-eetkamerstoel-metallic-staal-46-x-51-5-x-83-7-cm-koper,"Leitmotiv Dazzle Eetkamerstoel Metallic Staal 46 x 51,5 x 83,7 cm - Koper","54,98",dining_chairs,vtonen,217715,Leitmotiv,207715,,Metaal,"83,7 cm",Koper,"51,5 cm",Basic,,46 cm,,,,,,,,ja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37 cm,"44,5 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227242,https://www.vtwonen.nl/shop/leitmotiv-dazzle-eetkamerstoel-metallic-staal-46-x-51-5-x-83-7-cm-goud,"Leitmotiv Dazzle Eetkamerstoel Metallic Staal 46 x 51,5 x 83,7 cm - Goud","109,95",dining_chairs,vtonen,217716,Leitmotiv,207716,,Metaal,"83,7 cm",Goud,"51,5 cm",Basic,,46 cm,,,,,,,,ja,,,,,,,,,,,voor haar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37 cm,"44,5 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227187,https://www.vtwonen.nl/shop/leitmotiv-retro-eetkamerstoel-vintage-metaal-pu-leer-41-x-79-cm-zwart,Leitmotiv Retro Eetkamerstoel Vintage Metaal/PU-Leer 41 x 79 cm - Zwart,"81,99",dining_chairs,vtonen,217683,Leitmotiv,207683,,Metaal,79 cm,Zwart,41 cm,Basic,,49 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36 cm,"47,5 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227185,https://www.vtwonen.nl/shop/leitmotiv-retro-eetkamerstoel-vintage-metaal-pu-leer-41-x-79-cm-cognac-bruin,Leitmotiv Retro Eetkamerstoel Vintage Metaal/PU-Leer 41 x 79 cm - Cognac Bruin,"89,99",dining_chairs,vtonen,217685,Leitmotiv,207685,,Metaal,79 cm,Bruin,41 cm,Basic,,49 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36 cm,"47,5 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226370,https://www.vtwonen.nl/shop/riverdale-leeds-eetkamerstoel-polyester-berkenhout-grijs-88-x-66-cm,Riverdale Leeds Eetkamerstoel Polyester/Berkenhout Grijs - 88 x 66 cm,"159,20",dining_chairs,vtonen,215546,Riverdale,205546,,Polyester,88 cm,Grijs,66 cm,Landelijk,,60 cm,,,Eetkamerstoel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226369,https://www.vtwonen.nl/shop/riverdale-leeds-eetkamerstoel-polyester-hout-groen-88-x-66-cm,Riverdale Leeds Eetkamerstoel Polyester/Hout Groen - 88 x 66 cm,"160,00",dining_chairs,vtonen,215548,Riverdale,205548,,Polyester,88 cm,Groen,66 cm,Landelijk,,60 cm,,,Eetkamerstoel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226339,https://www.vtwonen.nl/shop/woood-elaine-stoel-velvet-grijs,Woood Elaine Stoel Velvet - Grijs,"139,00",dining_chairs,vtonen,215787,Woood,205787,,Stof,,Antraciet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226338,https://www.vtwonen.nl/shop/woood-elaine-stoel-velvet-deap-sea,Woood Elaine Stoel Velvet - Deep Sea,"139,00",dining_chairs,vtonen,215788,Woood,205788,,Stof,,Blauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226337,https://www.vtwonen.nl/shop/woood-elaine-stoel-velvet-ocean,Woood Elaine Stoel Velvet - Zeegroen,"139,00",dining_chairs,vtonen,215789,Woood,205789,,Stof,,Blauw,,Basic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226200,https://www.vtwonen.nl/shop/house-doctor-comma-stoel-velvet-55-5-x-51-x-83-cm-grijs,"House Doctor Comma Stoel Velvet 55,5 x 51 x 83 cm - Grijs","112,50",dining_chairs,vtonen,216782,House Doctor,206782,,Velours,83 cm,Grijs,51 cm,Basic,,"55,5 cm",,,Stoel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226130,https://www.vtwonen.nl/shop/dutchbone-willow-stoel-pu-leer-82-5-x-54-5-cm-grijs,"Dutchbone Willow Stoel PU-Leer 82,5 x 54,5 cm - Grijs","179,00",dining_chairs,vtonen,218402,Dutchbone,208402,,PU-leer,"82,5 cm",Grijs,"39,5 cm",Vintage,,"54,5 cm",,,,willow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226129,https://www.vtwonen.nl/shop/dutchbone-willow-stoel-pu-leer-82-5-x-54-5-cm-antraciet,"Dutchbone Willow Stoel PU-Leer 82,5 x 54,5 cm - Antraciet","179,00",dining_chairs,vtonen,218403,Dutchbone,208403,,PU-leer,"82,5 cm",Grijs,"39,5 cm",Vintage,,"54,5 cm",,,,willow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226127,https://www.vtwonen.nl/shop/dutchbone-willow-stoel-pu-leer-82-5-x-54-5-cm-mocha,"Dutchbone Willow Stoel PU-Leer 82,5 x 54,5 cm - Mocha","179,00",dining_chairs,vtonen,218405,Dutchbone,208405,,PU-leer,"82,5 cm",Bruin,"39,5 cm",Vintage,,"54,5 cm",,,,willow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225947,https://www.vtwonen.nl/shop/i-sofa-max-eetkamerstoel-walnut-leer,I-Sofa Max Eetkamerstoel Walnut - Leer,"649,00",dining_chairs,vtonen,216866,i-Sofa,206866,,Leer,83,walnut,59,,,,,,,,,,,,,,,,,,eetkamerstoel,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225946,https://www.vtwonen.nl/shop/i-sofa-max-eetkamerstoel-zwart-leer-kuip,I-Sofa Max Eetkamerstoel Leer - Zwart,"649,00",dining_chairs,vtonen,216867,i-Sofa,206867,,Leer,83,Zwart,59,,,,,,,,,,,,,,,,,,eetkamerstoel,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216124,https://www.vtwonen.nl/shop/pols-potten-aunty-stoel-velvet-62-5-x-87-5-cm-nude-roze,"Pols Potten Aunty Stoel Velvet 62,5 x 87,5 cm - Nude/Roze","345,60",dining_chairs,vtonen,216398,Pols Potten,206398,,Velours,"87,5 cm",Roze,"52,5 cm",,,,,,,,,,,,,,,,,,,,"62,5 cm",,,,,Pols Potten Studio,,,,,,,,,,,,,,,,,,,,,,,,,,45 cm,46 cm,50 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216122,https://www.vtwonen.nl/shop/pols-potten-holy-stoel-velvet-57-x-81-cm-blauw,Pols Potten Holy Stoel Velvet 57 x 81 cm - Blauw,"282,00",dining_chairs,vtonen,216400,Pols Potten,206400,,Velours,81 cm,Blauw,48 cm,,,,,,,,,,,,,,,,,,,,57 cm,,,,,Pols Potten Studio,,,,,,,,,,,,,,,,,,,,,,,,,,47 cm,48 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216118,https://www.vtwonen.nl/shop/pols-potten-pebble-kruk-essenhout-62-5-x-40-cm-creme,"Pols Potten Pebble Kruk Essenhout 62,5 x 40 cm - Crème","229,00",dining_chairs,vtonen,216404,Pols Potten,206404,,Hout,40 cm,Wit,39 cm,,,"62,5 cm",,,,,,,,,,,,,,,,,,,,,,Pols Potten Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204065,https://www.vtwonen.nl/shop/riverdale-leeds-eetkamerstoel-polyester-berkenhout-grijs-79-x-63-cm,Riverdale Leeds Eetkamerstoel Polyester/Berkenhout Grijs - 79 x 63 cm,"160,00",dining_chairs,vtonen,215547,Riverdale,205547,,Polyester,79 cm,Grijs,63 cm,Landelijk,,"54,5 cm",,,Eetkamerstoel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194460,https://www.vtwonen.nl/shop/house-doctor-school-eetkamerstoel-41-5-x-41-cm-zwart,"House Doctor School Eetkamerstoel 41,5 x 41 cm - Zwart","130,50",dining_chairs,vtonen,213897,House Doctor,203897,,Staal,,Zwart,41 cm,Basic,,"41,5 cm",,,Eetkamerstoel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193924,https://www.vtwonen.nl/shop/house-doctor-klever-loungestoel-70-x-70-cm-grijs,House Doctor Klever Loungestoel 70 x 70 cm - Grijs,"183,20",dining_chairs,vtonen,213863,House Doctor,203863,,Staal,75 cm,Grijs,70 cm,Basic,,70 cm,,,Loungestoel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193838,https://www.vtwonen.nl/shop/house-doctor-klever-loungestoel-70-x-70-cm-mosterdgeel,House Doctor Klever Loungestoel 70 x 70 cm - Bruin,"179,00",dining_chairs,vtonen,213862,House Doctor,203862,,Staal,75 cm,Bruin,70 cm,Basic,,70 cm,,,Loungestoel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
